ID,pair_id,sentence_x,MOS,sentence_y,Kincaid,ARI,Coleman-Liau,FleschReadingEase,GunningFogIndex,LIX,SMOGIndex,RIX,REL,KandelMoles,DaleChallIndex,characters_per_word,syll_per_word,words_per_sentence,sentences_per_paragraph,type_token_ratio,directspeech_ratio,characters,syllables,words,wordtypes,sentences,paragraphs,long_words,complex_words,complex_words_dc,tobeverb,auxverb,conjunction,pronoun,preposition,nominalization,interrogative,article,subordination
106,106,"Les ingénieurs de Fairchild semiconductor, basés à Mountain View (Californie), ne voyaient les cadres de la Direction, à Syosset (New York), qu'une fois par an, et s'estimaient insuffisamment gratifiés.",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,107,Ferdinand von Wright (né le 19 mars 1822 à Kuopion maalaiskunta et mort le 31 juillet 1906 à Kuopion maalaiskunta) est un peintre naturaliste finlandais suédophone.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,108,"Au moment de sa précipitation, la calcite (ou l'aragonite) formant les spéléothèmes ne contient en principe pas de thorium.",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,109,Le portrait d'Adeline Ravoux est une peinture de l'artiste-peintre postimpressionniste hollandais Vincent Van Gogh réalisée en 1890.,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,110,"Ils se rattachent lors de cette année anniversaire, à une série d’événements d’ordre culturel autour du béton, dont le plus emblématique est le lancement de la campagne de restauration de la Tour Perret.",4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,111,L'eau dans laquelle on a fait bouillir des rafles de maïs contient des épaississants et peut être ajoutée à du potage ou transformée en gelée de maïs sucrée traditionnelle.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,112,"La richesse de la région provenait probablement de matériaux précieux extraits des montagnes voisines, en particulier du lapis lazuli de Badakshan, qui étaient largement commercialisés.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,113,Le white sponge nævus ou white sponge nevus (WSN) est une pathologie rare des muqueuses de la bouche (parfois atteinte plus rare encore des sites vaginaux et rectaux) transmissible de façon autosomique dominante.,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,114,"Le SSSE3 ajoute 16 nouveaux opcodes qui incluent la permutation des octets dans un mot, la multiplication des nombres à virgule fixe 16 bits avec un arrondissement correct et des instructions d'accumulation dans un mot.",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,115,"Cette situation dite de Hill (théorie de la Lune), de Mathieu (balancelle) ou de Bloch (électron dans un métal) est fréquemment utilisée en optique, comme convertisseur de fréquences.",4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,116,"Les sièges sont tous de couleur bleu clair avec un petit nombre de sièges de couleur blanche placés dans la tribune Est pour former le mot ""Alep"" en arabe et en anglais.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,117,"Le passeport portugais (en portugais : passaporte português) est un document de voyage international délivré aux ressortissants portugais, et qui peut aussi servir de preuve de la citoyenneté portugaise.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,118,Il consiste en une salle de prière entièrement sous un dôme à laquelle on accède par un long couloir sombre en chicane menant à un grand portail.,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,119,"Le journalisme d'affaires, bien que courant dans la plupart des pays industrialisés, joue un rôle très limité dans les pays du tiers-monde et en développement.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,120,Le boîtier rectangulaire (en plastique ou en céramique) est doté de broches de connexion sur ses 4 côtés (jusqu'à 200 broches).,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,121,"Les murailles de la ville ont été construits par les Aldobrandeschi au début du XIIIe siècle, époque à laquelle la forteresse aldobrandesque a également été construite.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,122,"Par « corps de métier » ou « corps d'état », voire « corps du bâtiment », on désigne l'activité professionnelle dans le secteur du bâtiment.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,123,"TX-0, pour Transistorized Experimental computer zero, surnommé affectueusement « Tixo », est le premier ordinateur terminal informatique à transistors.",3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,124,"Lors des troubles de 2008 en Bolivie, une manifestation de paysans favorables au président Evo Morales est prise dans une embuscade tendue par des hommes armés à proximité de Cobija.",2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,125,Le syndicalisme d'entreprise est une manière d'organiser les travailleurs syndiqués d'un champ professionnel et géographique.,2.6,Le syndicalisme d'entreprise est une manière d'organiser les travailleurs syndiqués d'un champ professionnel et géographique.,16.34111111111111,16.35333333333333,18.487881,9.965000000000014,24.977777777777774,62.44444444444444,18.491933384829668,8.0,33.352222222222224,44.74444444444444,12.296688888888887,6.111111111111111,2.111111111111111,18.0,1.0,0.8888888888888888,0.0,110.0,38.0,18.0,16.0,1.0,1.0,8.0,8.0,13.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
126,126,"Le terme blueprint désigne, en anglais, une reproduction d'un plan détaillé, ce que l'on appelle en dessin technique un dessin de définition.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,127,"Son évolution temporelle (par rapport à une base 2010) a la forme d'une courbe irrégulière en fortes ""dents de scie"", qui en moyenne décroit régulièrement de 1950 à 2015.",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,128,"Dans ses fameux quatrains, il s'indigne que Dieu semble par ses textes religieux donner à l'homme des ordres tout en implantant en lui des désirs qui sont autant d'ordres contraires.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,129,Dunkerque 2013 ou Dunkerque Capitale régionale de la culture 2013 est le nom de l'ensemble des festivités culturelles qui se déroulent à Dunkerque et dans son agglomération au cours de l'année 2013.,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,130,"Les procédures de synchronisation étant fondées sur la vitesse de la lumière, invariante par changement de référentiel inertiel, elles ne dépendent pas du référentiel choisi.",4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,131,Le powiat d'Olesno (en polonais powiat oleski) est un powiat appartenant à la Voïvodie d'Opole dans le sud-ouest de la Pologne.,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,132,"Sa femme, Dame Zhurong, était elle aussi une guerrière émérite dont l'arme de prédilection était une sorte de boomerang à lames.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,133,"Ils se sont rencontrés chez Denise René, et Fruhtrunk s'inspire des sculptures monumentales de Di Teana pour créer sa création picturale de constructivisme, et il en fait un univers pictural rythmique et coloré.",4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,134,Conrad Felixmüller poursuit d'abord des études de musique (1911) avant d'étudier à l'Académie des Beaux-Arts de Dresde à l'automne 1912.,2.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,135,Un filtre coupe-bande aussi appelé filtre réjecteur de bande ou filtre cloche est  un filtre empêchant le passage d'une partie des fréquences.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,136,Seule l'utilisation de lumière laser résonante permet de cumuler l'effet d'un cycle de fluorescence (absorption/émission spontanée) et d'utiliser efficacement ce phénomène pour agir sur un atome.,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,137,"Utrinski Vesnik (en macédonien Утрински Весник, ce qui signifie « journal du matin ») est un quotidien de la Macédoine du Nord.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,138,Lorsque l'agence spatiale européenne prend le relais de l'ESRO en 1975 elle hérite d'un satellite encore en activité (HEOS-1) et de plusieurs programmes en cours de développement.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,139,Une question ouverte est une interrogation qui n'induit pas de réponses préétablies et qui laisse donc à son interlocuteur la possibilité de s'exprimer avec ses propres mots.,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,140,Ce type de sonde présente pour avantage de ne pas être sensible aux grands angles d'incidence (2 % jusqu'à 40° d'incidence environ).,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,141,"Dans l'argot DJ, un break est un passage où tous les éléments musicaux (voix, basses, etc.), à l'exception des percussions, disparaissent.",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,142,"Le salarié suspendu n'accède plus à son lieu et moyens de travail, n'effectue plus les tâches prévues, et ne perçoit plus de salaire.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,143,"Ce texte resta en vigueur huit ans, jusqu'à ce que lui soit substitué la Constitution de 1845, de tendance modérée et conservatrice, sous l'impulsion du général Narváez.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,144,"La Quadratura dei Pisani a été construite vers 1377, même si certains historiens la font remonter à la construction des murailles du château de Livourne (1392).",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,"Takamatsu a utilisé la photographie, la sculpture, la peinture, le dessin et la performance pour créer des recherches fondamentales sur les origines philosophiques et matérielles de l'art.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,L'Union internationale du cinéma (abrégé en UNICA) est une association représentée à l'UNESCO et dont le but est la promotion du cinéma et de ses auteurs à travers le monde.,2.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,147,Il vise à la mise en place de systèmes de certification et des projets visant à la lutte contre la pauvreté dans les pays producteurs de bois tropicaux.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,148,"Autour des années de la Première Guerre mondiale, la maison se fait remarquer dans la presse par ses créations très colorées ; elle est également considérée comme un des maitres du style Gréco-romain de la mode depuis quelques années.",3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,149,"En 2011, Google annonce le rachat de Zagat qui l'intègre à Google + Local à partir d'avril 2012, le rendant ainsi disponible gratuitement.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,Il doit sa place aux textes qu’il a illustrés qui sont des écrits importants mais peu diffusés et ignorés par les autres miniaturistes.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,151,Ils se sont progressivement transformés en créateurs de tendances pour les grands noms de la distribution internationale.,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,152,La Cour nationale de la tarification sanitaire et sociale est présidée par le président de la section sociale du Conseil d'État.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,153,"Au Pérou, le district de Yauri est l’un des huit districts de la province d'Espinar située dans le département de Cusco.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,154,"Ce défilé est franco-belge ; de nos jours, il commence en Belgique et se termine sur la place de Comines en France.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,"Pour faire face à cette nouvelle situation, les HSB postent des sauveteurs équipés de doris à avirons dans les endroits critiques.",2.0,"Pour faire face à cette nouvelle situation, les HSB postent des sauveteurs équipés de doris à avirons dans les endroits critiques.",13.390476190476187,13.292857142857144,13.029511619047618,36.46285714285716,19.82857142857143,59.095238095238095,16.41640786499874,8.0,56.00880952380953,65.04047619047618,6.304933333333333,5.142857142857143,1.761904761904762,21.0,1.0,0.9047619047619048,0.0,108.0,37.0,21.0,19.0,1.0,1.0,8.0,6.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
156,156,"On a d'abord une maison à colombages, remplacée vers 1200 par un bâtiment en pierre auquel on adjoint une haute façade au milieu du XIVe siècle.",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,157,"Après cinq années les routes de Stanley et de Léopold II se séparent de manière officielle, cependant Stanley demeure secrètement à la solde du roi.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,158,"Le Grenoble olympique universitaire est un club omnisports français basé à Grenoble, disparu dans les années 1950.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,159,"En France, Pierre de Coubertin fut sans doute le premier et le plus important des théoriciens du sport.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,160,"Une autre collection, donnée en 1845, comprend plus de 200 tableaux de peintres locaux et hollandais des XVIIIe et XIXe siècles.",3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,161,"La décoloration violette du sac d'urine est souvent la seule constatation, fréquemment notée par les soignants.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,162,Les épreuves de trampoline des Jeux mondiaux de 2017 ont lieu du 24 juillet au 26 juillet 2017 à Wrocław.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,163,"Liste des districts de la municipalité de Florianópolis, capitale de l'État de Santa Catarina, au Brésil.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,164,"Le Massey Ferguson 148 est un tracteur agricole produit de 1972 à 1976 par le constructeur américain de matériels agricoles, Massey Ferguson.",4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,À la platine est fixée une pièce en « S » appelée serpentin ou serpentine sur laquelle on fixe la mèche allumée.,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,"Ce n'est pas un sky lobby, car les résidents peuvent également prendre des ascenseurs vers des étages supérieurs au 44e étage.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,167,L'avance d'argent est un montant payé par une partie à une autre avant tout commencement d'exécution d'une convention écrite ou verbale.,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,168,"Plus précisément, les philosophies bouddhistes ne perdent jamais de vue les préoccupations sotériologiques.",4.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,169,"Une grande partie de la voie antique est toujours praticable et accessible, le plus souvent recouverte d'asphalte.",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,170,"En conséquence directe, la propriété est transmise de génération en génération, et dans l'ensemble, reste en grande partie non divisée.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,171,"Cependant, avec son successeur Ranieri di Toscana (it), la propriété du château fut confirmée aux moines, qui le conservèrent jusqu'au XVe siècle.",3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,"Une troupe supplémentaire de Frisons a dû être impliquée, envoyée par Jean Ier, pour pouvoir libérer le vogt de la cité.",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,173,"À partir d’un certain niveau, plus d’énergie n’implique pas forcément une meilleure qualité de vie.",3.0,"À partir d’un certain niveau, plus d’énergie n’implique pas forcément une meilleure qualité de vie.",9.130000000000004,9.28833333333333,9.668104500000004,61.66500000000002,16.08888888888889,51.333333333333336,13.954451150103322,6.0,78.33,86.30000000000001,10.542244444444446,4.611111111111111,1.5,18.0,1.0,0.9444444444444444,0.0,83.0,27.0,18.0,17.0,1.0,1.0,6.0,4.0,11.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
174,174,C'est l'un des résidus de pesticides retrouvés le plus souvent comme contaminant de l'eau destinée à la consommation humaine.,2.5,C'est l'un des résidus de pesticides retrouvés le plus souvent comme contaminant de l'eau destinée à la consommation humaine.,12.83545454545455,12.263636363636364,11.18451081818182,42.22318181818183,21.527272727272727,58.36363636363637,17.491376746189438,8.0,60.88818181818184,69.33636363636361,8.268472727272728,4.818181818181818,1.681818181818182,22.0,1.0,0.9090909090909092,0.0,106.0,37.0,22.0,20.0,1.0,1.0,8.0,7.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
175,175,"Son nom est une appropriation de celui du groupe antinazi La Rose Blanche, auquel il n'a aucun rapport.",4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,La prise en charge est effectuée par des personnels travailleurs sociaux issus de l'éducation spécialisée.,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,177,"Dans une moindre mesure, cette fonction s'observe également sous la Ve lors des périodes de cohabitation.",1.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,178,"Trois prix sont proposés : prix de la meilleure nouvelle, prix du meilleur livre,  prix de la meilleure poésie.",1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,179,Le vrai Nord est un terme de navigation se référant à la direction du pôle Nord géographique par rapport à la position du navigateur.,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,180,"Elle remet aussi quelques prix : la Médaille Massey, la Médaille d'Or, la Médaille Camsell et le Prix canadien de l'innovation environnementale.",2.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,181,"Elle marche également sur les ailes d'avions en vol en sautant en parachute ou se balance en dessous, ses genoux tenant une échelle de corde.",4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,182,"Devant un risque évident ou potentiel, la perception de ce risque est-elle la même pour tous les individus ?",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,183,"Un recourbe-cils est un objet permettant de courber les cils d'un œil, qu'ils soient naturels ou faux.",2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,184,"Bien documenté, se référant à une documentation précise et complète, Govdex est d'utilisation simple.",3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,185,"En plus du stade principal, il y a également un stade annexe doté d’une aire d’athlétisme de six couloirs.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,186,"Des statues du Bouddha en bronze, des plaques de terre cuite, des perles de verre et d'autres petits objets ont aussi été trouvés sur le site.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,187,"C’est à lui de prévenir et de régler les situations de crise, et ainsi maintenir le bon ordre du groupe.",1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,188,"La sculpture est installée depuis 1964 dans le jardin du Carrousel aux Tuileries, dans le 1er arrondissement de Paris.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,189,Certains proverbes concernant des dates données peuvent s'expliquer par les conditions macro-climatiques en la période donnée.,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,190,"Le terme « chad » est souvent utilisé pour désigner une personne pour laquelle on a de l’estime, que l’on respecte, voire que l’on apprécie.",2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,191,Le hasard périlleux et les confrontations violentes sont également des éléments standards d'une intrigue de thriller.,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,192,"Le père Noël est doublé par Thierry Wermuth (Stan Marsh, Randy Marsh, Gerald Broflovski, Terrance...) dans cet épisode.",3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,193,"Elle a été maire de Windhoek de novembre 2012 à décembre 2014, puis députée à l'assemblée nationale de 2015 à 2020.",2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,194,"Les beakheads se trouvent dans l'architecture romane, principalement en Angleterre, Irlande, Espagne et, en France, en Anjou et Normandie.",2.1666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,195,La liste des pays est communiquée par l'entreprise et contient plusieurs territoires non souverains.,1.8,La liste des pays est communiquée par l'entreprise et contient plusieurs territoires non souverains.,11.500000000000004,13.074000000000003,15.937856399999998,39.33000000000001,16.666666666666668,55.0,13.954451150103322,6.0,59.295000000000016,69.35,8.112666666666668,5.733333333333333,1.8,15.0,1.0,1.0,0.0,86.0,27.0,15.0,15.0,1.0,1.0,6.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
196,196,"Il récompense l'œuvre d'un photographe qui, par sa création artistique, a contribué à enrichir le patrimoine culturel espagnol.",2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,197,L’Ordre des psychologues du Québec est un ordre professionnel qui regroupe les psychologues du Québec.,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,198,"Depuis 2004, il est estimé approximativement un nombre de 30 à 50 fermetures annuelles par Ludovic Rambaud, un temps rédacteur en chef de DJ Mag.",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,199,"1520 Sedgwick Avenue est un immeuble d'habitation à loyer modéré situé à Morris Heights, quartier populaire de l'arrondissement du Bronx, à New York.",3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,200,"Son but était de fournir de l'eau afin d'abreuver ou de permettre d'effectuer les rituels d'ablutions, le wudu, à plusieurs personnes simultanément.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,201,L’objectivation nous éclaire sur le processus de reconstruction du passé en fonction de l’état actuel des choses.,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,202,Il récompense un ou plusieurs jeunes photographes qui ont été actifs dans l'année par leurs expositions et publications.,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,203,Incident : la tranche 1 a été arrêtée durant une année à la suite d'un incendie en 1975 qui l'a fortement endommagée.,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,204,"Au moment de sa sortie, le GH4 était le premier appareil hybride du monde capable de filmer en 4K (4K/UHD et 4K/DCI).",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,205,Le nom pulaar (avec un -aa- long) n'est pas à confondre avec l’appellation pular (avec un -a- court) utilisée par les locuteurs du Fouta-Djalon.,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,206,"Pour les vélos, la pédale de gauche est filetée dans le sens anti-horaire pour éviter qu'elle ne se dévisse pendant l'utilisation.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,207,"Ils commencent à s'intituler comtes de Horn et d'Altena, bien qu'ils ne fussent alors comte ni dans l'une ni dans l'autre de ces terres.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,208,"La condamnation d'une étude scientifique par le Congrès était, à cette époque, un événement sans précédent.",2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,209,"Noritsu Koki (Japon) (plus de 50 % des actions tenues par la famille Nishimoto, créateur du Minilab).",4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,210,"Ces rôles sont les comportements attendus d’un individu (ou parfois d'une organisation), dans l’exercice d’une fonction qui renvoie au statut social.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,211,Le Sony Alpha 380 (typographié α 380) est un reflex d'entrée de gamme commercialisé à partir du premier trimestre 2009 par Sony.,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,212,Les Soldiers of Odin (SOO) est une organisation de patrouille de rue opposée à l'immigration formée en octobre 2015 à Kemi en Finlande par Mika Ranta.,3.8,Les Soldiers of Odin (SOO) est une organisation de patrouille de rue opposée à l'immigration formée en octobre 2015 à Kemi en Finlande par Mika Ranta.,14.60666666666667,13.352222222222217,9.67158644444445,38.43000000000001,18.20740740740741,52.92592592592592,15.24744871391589,7.0,56.92833333333334,64.61666666666665,5.432903703703704,4.518518518518518,1.6666666666666667,27.0,1.0,0.8888888888888888,0.0,122.0,45.0,27.0,24.0,1.0,1.0,7.0,5.0,7.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0
213,213,"Pour que la masse des bobines ne s'oppose pas aux saccades, il faut laisser entre elles et la fenêtre une boucle d'amortissement.",3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,214,"Le Stade municipal de Bouna est un stade de football qui se situe dans la ville de Bouna, au nord-est de la Côte d'Ivoire.",2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,215,"Elle peut impliquer des organismes (comités, commissions, délégations), des réunions, des instructions ou des corps interministériels.",1.6666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,216,Persée triomphant est une sculpture en marbre réalisée par l'artiste néo-classique italien Antonio Canova entre 1797 et 1801.,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,217,"Pour le pacage, il ne faut pas confondre avec la vaine pâture qui s'effectue sur des terres appropriées.",3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,218,Terry et son comité postulent cependant que l'usage de la cigarette contenant de la nicotine ne créait pas de dépendance.,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,219,"Elle permet de stocker des informations de nature auditive (sons, paroles…) pendant une période de temps brève (trois à quatre secondes).",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,220,"Son avis de décès dans le New York Herald, indique qu'il avait 31 ans, ce qui induit que son année de naissance entre 1835 et 1840 environ.",3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,221,Madeleine Laval (née le 9 juin 1912 - morte le 2 juin 2002) est une germaniste et une traductrice française.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,222,Ils doivent alors justifier de cette plus grande richesse aux yeux de la société dans laquelle ils vivent.,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,223,"La mairie ouvre aussi une grande médiathèque dans le quartier de Grammont, ancien quartier des abattoirs.",1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,224,Les patriciens étaient généralement membres des conseils municipaux et s'appropriaient les fonctions civiques les plus importantes.,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,225,Zubr signifie bison en référence au dernier peuplement de bison d'Europe qui ne survivent plus que dans une forêt entre la Pologne et la Biélorussie.,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,226,"Cette méthode a été utilisée pour vérifier la sûreté des centrales nucléaires, qui repose sur une conception déterministe (Défense en profondeur).",1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,227,La société est cotée à Copenhague (elle est incluse dans l'indice OMX Copenhagen) et au NASDAQ de New York.,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,228,Rome ne devint la capitale définitive du royaume qu'en 1871 après la conquête du Latium et que le pape ne se soit réfugié au sein du Vatican.,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,229,"L’absence d’éléments décoratifs du fond accentue la « présence » forte du personnage, rien ne venant distraire le regard.",2.833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
